SKUID,23-02-2019,24-02-2019,25-02-2019,26-02-2019,27-02-2019,28-02-2019,01-03-2019,02-03-2019,03-03-2019,04-03-2019,05-03-2019,06-03-2019,07-03-2019,08-03-2019
4726,0.93,0.62,0.3,0.14,0.12,0.09,0.06,0.04,0.03,0.03,0.02,0.02,0.02,0.02
4727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4731,2.61,1.0,0.46,0.4,0.21,0.12,0.08,0.05,0.04,0.03,0.02,0.02,0.02,0.02
4732,6.1,2.29,1.26,0.71,0.52,0.35,0.18,0.1,0.06,0.04,0.03,0.02,0.02,0.02
4733,4.72,1.91,0.9,0.52,0.3,0.2,0.11,0.06,0.04,0.03,0.02,0.02,0.02,0.02
4734,7.52,2.32,1.38,0.73,0.59,0.39,0.21,0.11,0.07,0.05,0.04,0.03,0.02,0.02
4736,3.82,0.98,0.61,0.41,0.23,0.15,0.09,0.05,0.04,0.03,0.02,0.02,0.02,0.02
4738,2.53,1.3,0.42,0.35,0.21,0.14,0.09,0.05,0.04,0.03,0.02,0.02,0.02,0.02
4740,0.98,0.45,0.25,0.13,0.11,0.07,0.05,0.04,0.03,0.03,0.02,0.02,0.02,0.02
4741,5.47,2.63,1.6,0.73,0.45,0.26,0.15,0.09,0.05,0.04,0.03,0.02,0.02,0.02
4742,4.75,1.59,0.72,0.38,0.25,0.19,0.1,0.06,0.04,0.03,0.02,0.02,0.02,0.02
4745,0.35,0.11,0.14,0.11,0.07,0.05,0.04,0.03,0.03,0.03,0.02,0.02,0.02,0.02
4748,2.73,1.05,0.4,0.24,0.15,0.11,0.07,0.05,0.04,0.03,0.02,0.02,0.02,0.02
4750,1.7,0.83,0.42,0.23,0.14,0.1,0.06,0.04,0.03,0.03,0.02,0.02,0.02,0.02
4751,1.41,0.97,0.36,0.2,0.13,0.09,0.06,0.04,0.03,0.03,0.02,0.02,0.02,0.02
4752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4753,0.41,0.4,0.15,0.09,0.09,0.06,0.04,0.03,0.03,0.03,0.02,0.02,0.02,0.02
4756,0.52,0.51,0.23,0.11,0.09,0.06,0.04,0.03,0.03,0.03,0.02,0.02,0.02,0.02
4757,0.71,0.46,0.28,0.21,0.11,0.07,0.05,0.04,0.03,0.03,0.02,0.02,0.02,0.02
4758,0.5,0.54,0.23,0.15,0.11,0.07,0.05,0.04,0.03,0.03,0.02,0.02,0.02,0.02
4760,3.55,1.83,0.67,0.35,0.27,0.18,0.1,0.06,0.04,0.03,0.03,0.02,0.02,0.02
4761,0.09,0.21,0.09,0.06,0.05,0.04,0.03,0.03,0.03,0.03,0.02,0.02,0.02,0.02
4762,0.09,0.21,0.09,0.06,0.05,0.04,0.03,0.03,0.03,0.03,0.02,0.02,0.02,0.02
4763,0.86,0.42,0.29,0.2,0.11,0.08,0.05,0.04,0.03,0.03,0.02,0.02,0.02,0.02
4766,2.67,0.93,0.62,0.39,0.24,0.13,0.09,0.06,0.04,0.03,0.03,0.02,0.02,0.02
4769,0.61,0.45,0.27,0.13,0.14,0.09,0.06,0.04,0.03,0.03,0.02,0.02,0.02,0.02
4770,0.48,0.5,0.18,0.1,0.08,0.05,0.04,0.03,0.03,0.03,0.02,0.02,0.02,0.02
4771,0.46,0.12,0.17,0.1,0.06,0.05,0.04,0.03,0.03,0.03,0.02,0.02,0.02,0.02
4777,3.41,1.1,0.5,0.42,0.25,0.16,0.09,0.06,0.04,0.03,0.02,0.02,0.02,0.02
4778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4780,0.07,0.03,0.04,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.02,0.02,0.02
4781,0.63,0.62,0.35,0.15,0.15,0.09,0.06,0.04,0.03,0.03,0.02,0.02,0.02,0.02
4782,0.77,0.46,0.25,0.17,0.13,0.08,0.05,0.04,0.03,0.03,0.02,0.02,0.02,0.02
4783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4784,4.79,1.92,0.9,0.46,0.31,0.18,0.1,0.06,0.04,0.03,0.02,0.02,0.02,0.02
4785,0.09,0.2,0.08,0.05,0.05,0.04,0.03,0.03,0.03,0.03,0.02,0.02,0.02,0.02
4786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4787,1.2,0.84,0.44,0.22,0.18,0.11,0.07,0.05,0.04,0.03,0.02,0.02,0.02,0.02
4790,3.16,1.01,0.61,0.39,0.22,0.13,0.09,0.06,0.04,0.03,0.02,0.02,0.02,0.02
4793,0.79,0.5,0.3,0.24,0.12,0.09,0.06,0.04,0.03,0.03,0.02,0.02,0.02,0.02
4795,0.66,0.35,0.21,0.14,0.1,0.07,0.05,0.04,0.03,0.03,0.02,0.02,0.02,0.02
4796,3.4,0.9,0.57,0.37,0.21,0.13,0.09,0.06,0.04,0.03,0.02,0.02,0.02,0.02
4797,1.6,0.98,0.37,0.22,0.14,0.1,0.06,0.04,0.03,0.03,0.02,0.02,0.02,0.02
4798,2.25,1.07,0.37,0.26,0.16,0.11,0.07,0.05,0.04,0.03,0.02,0.02,0.02,0.02
4800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4803,0.73,0.45,0.32,0.19,0.12,0.08,0.05,0.04,0.03,0.03,0.02,0.02,0.02,0.02
4804,0.56,0.61,0.34,0.15,0.13,0.09,0.06,0.04,0.03,0.03,0.02,0.02,0.02,0.02
4805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4807,1.86,0.9,0.44,0.3,0.19,0.13,0.08,0.05,0.04,0.03,0.02,0.02,0.02,0.02
4811,2.33,0.6,0.4,0.35,0.19,0.11,0.07,0.05,0.04,0.03,0.02,0.02,0.02,0.02
4815,0.64,0.12,0.19,0.15,0.08,0.06,0.04,0.03,0.03,0.03,0.02,0.02,0.02,0.02
4816,0.54,0.61,0.32,0.15,0.13,0.09,0.06,0.04,0.03,0.03,0.02,0.02,0.02,0.02
4817,1.11,0.45,0.31,0.23,0.13,0.09,0.06,0.04,0.03,0.03,0.02,0.02,0.02,0.02
4819,1.52,0.8,0.47,0.26,0.17,0.12,0.08,0.05,0.04,0.03,0.02,0.02,0.02,0.02
4820,2.59,1.19,0.62,0.4,0.26,0.16,0.1,0.06,0.04,0.03,0.03,0.02,0.02,0.02
4821,2.24,0.97,0.59,0.37,0.23,0.13,0.09,0.06,0.04,0.03,0.03,0.02,0.02,0.02
4824,0.39,0.69,0.36,0.15,0.13,0.1,0.06,0.04,0.03,0.03,0.02,0.02,0.02,0.02
4825,5.03,1.85,0.95,0.4,0.32,0.19,0.1,0.06,0.04,0.03,0.03,0.02,0.02,0.02
4826,0.71,0.39,0.28,0.13,0.11,0.08,0.05,0.04,0.03,0.03,0.02,0.02,0.02,0.02
4827,1.36,0.91,0.37,0.21,0.14,0.1,0.06,0.04,0.03,0.03,0.02,0.02,0.02,0.02
4828,1.65,0.93,0.36,0.26,0.16,0.11,0.07,0.05,0.04,0.03,0.02,0.02,0.02,0.02
4829,0.52,0.6,0.33,0.14,0.12,0.09,0.06,0.04,0.03,0.03,0.02,0.02,0.02,0.02
4830,0.45,0.47,0.27,0.13,0.13,0.08,0.05,0.04,0.03,0.03,0.02,0.02,0.02,0.02
4831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4832,2.16,0.85,0.49,0.23,0.15,0.1,0.06,0.04,0.03,0.03,0.02,0.02,0.02,0.02
4837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4840,0.25,0.36,0.18,0.09,0.08,0.06,0.04,0.04,0.03,0.03,0.02,0.02,0.02,0.02
4844,0.58,0.09,0.27,0.23,0.1,0.07,0.05,0.04,0.03,0.03,0.02,0.02,0.02,0.02
4846,0.41,0.34,0.24,0.1,0.09,0.07,0.05,0.04,0.03,0.03,0.02,0.02,0.02,0.02
4847,0.72,0.46,0.32,0.16,0.12,0.09,0.06,0.04,0.03,0.03,0.02,0.02,0.02,0.02
4848,0.54,0.46,0.24,0.11,0.1,0.08,0.05,0.04,0.03,0.03,0.02,0.02,0.02,0.02
4849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4850,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4852,1.26,0.82,0.52,0.22,0.15,0.11,0.07,0.05,0.04,0.03,0.02,0.02,0.02,0.02
4853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4855,1.08,0.39,0.3,0.16,0.11,0.08,0.05,0.04,0.03,0.03,0.02,0.02,0.02,0.02
4856,0.43,0.32,0.24,0.12,0.1,0.07,0.05,0.04,0.03,0.03,0.02,0.02,0.02,0.02
4857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4858,0.39,0.32,0.23,0.1,0.09,0.07,0.05,0.04,0.03,0.03,0.02,0.02,0.02,0.02
4859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4860,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4861,0.61,0.45,0.26,0.12,0.11,0.08,0.05,0.04,0.03,0.03,0.02,0.02,0.02,0.02
4862,1.0,0.38,0.39,0.22,0.14,0.1,0.06,0.04,0.03,0.03,0.02,0.02,0.02,0.02
4863,0.55,0.42,0.33,0.13,0.11,0.08,0.05,0.04,0.03,0.03,0.02,0.02,0.02,0.02
4865,3.9,0.96,0.5,0.43,0.26,0.15,0.09,0.06,0.04,0.03,0.03,0.02,0.02,0.02
4866,5.25,1.75,1.26,0.8,0.47,0.23,0.13,0.09,0.05,0.04,0.03,0.02,0.02,0.02
4867,0.27,0.36,0.19,0.11,0.1,0.07,0.05,0.04,0.03,0.03,0.02,0.02,0.02,0.02
4891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4920,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4976,0.8,0.21,0.21,0.2,0.12,0.09,0.06,0.05,0.04,0.03,0.02,0.02,0.02,0.02
4977,3.47,1.74,0.66,0.38,0.38,0.24,0.14,0.09,0.07,0.05,0.04,0.03,0.02,0.02
4978,3.09,1.81,0.65,0.42,0.37,0.25,0.15,0.09,0.08,0.05,0.04,0.03,0.02,0.02
4979,3.29,1.32,0.69,0.61,0.53,0.31,0.18,0.1,0.08,0.05,0.04,0.03,0.02,0.02
4980,2.49,1.1,0.48,0.4,0.62,0.28,0.18,0.1,0.08,0.05,0.04,0.03,0.02,0.02
4981,1.83,0.75,0.54,0.33,0.33,0.19,0.11,0.07,0.06,0.04,0.03,0.02,0.02,0.02
4982,2.78,0.94,0.44,0.35,0.39,0.21,0.13,0.09,0.07,0.05,0.04,0.03,0.02,0.02
4983,1.46,0.49,0.51,0.39,0.28,0.18,0.11,0.07,0.05,0.04,0.03,0.02,0.02,0.02
4984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4995,11.01,3.8,1.62,0.76,0.49,0.31,0.21,0.11,0.06,0.04,0.03,0.02,0.02,0.02
5002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5021,0.68,0.36,0.25,0.2,0.17,0.1,0.06,0.05,0.04,0.03,0.02,0.02,0.02,0.02
5022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5032,0.24,0.47,0.28,0.26,0.2,0.12,0.08,0.05,0.04,0.03,0.02,0.02,0.02,0.02
5041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5143,0.48,0.3,0.23,0.19,0.11,0.08,0.05,0.04,0.03,0.02,0.02,0.02,0.02,0.02
5147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5149,0.29,0.29,0.51,0.24,0.18,0.11,0.07,0.05,0.04,0.03,0.02,0.02,0.02,0.02
5152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5173,0.16,0.34,0.17,0.15,0.16,0.09,0.06,0.05,0.04,0.03,0.02,0.02,0.02,0.02
5174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5175,0.1,0.34,0.14,0.12,0.08,0.06,0.05,0.04,0.03,0.02,0.02,0.02,0.02,0.02
5176,0.11,0.23,0.22,0.13,0.16,0.09,0.06,0.05,0.04,0.03,0.02,0.02,0.02,0.02
5177,0.57,0.25,0.19,0.15,0.1,0.07,0.05,0.04,0.03,0.02,0.02,0.02,0.02,0.02
5178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
